abn,name,category,sources,state,postcode,age_years,gst_registered,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url
93101989324,AES Environmental,Manufacturing,AMTIL,NSW,2566,18,true,false,"","","","","",https://amtil.com.au/directory/
47127519966,PPC Moulding Services Pty Ltd,Manufacturing,AMTIL,VIC,2163,18,true,false,"","","","","",https://amtil.com.au/directory/
96127945868,Fibre Composites- Add A Bathroom,Manufacturing,AMTIL,SA,5013,18,true,false,"","","","","",https://amtil.com.au/directory/
45129658304,Systema Holdings Pty Limited,"",ABR-Search,NSW,2028,18,true,false,"","","","","",""
34363204809,Eternity Communications,Manufacturing,NorthLink-MfgPartner,VIC,3095,17,true,false,"","","","","",https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/
92130146075,PLATFORM BY DESIGNOFFICE,"",ABR-Search,VIC,3066,17,true,false,"","","","","",""
27130175343,Flow Power,Manufacturing,AMTIL,VIC,3122,17,true,false,"","","","","",https://amtil.com.au/directory/
68130170651,AQUA AUTOMATION PTY. LTD.,"",ABR-Search,VIC,3134,17,true,false,"","","","","",""
89130150042,The Threat Modelling Agency,"",ABR-Search,VIC,3461,17,true,false,"","","","","",""
37130946146,Trotec Laser Pty Ltd,Manufacturing,AMTIL,NSW,2557,17,true,false,"","","","","",https://amtil.com.au/directory/
91838927564,Embodied Talk,"",ABR-Search,NSW,2528,17,true,false,"","","","","",""
81131418552,ANCA Motion Pty Ltd,Manufacturing,AMTIL,VIC,3153,17,true,false,"","","","","",https://amtil.com.au/directory/
75130259479,AUTOMATION INNOVATION PTY LTD,"",ABR-Search,VIC,3173,17,true,false,"","","","","",""
38101518898,LMH Holdings Pty Ltd,Manufacturing,AMTIL,VIC,3166,17,true,false,"","","","","",https://amtil.com.au/directory/
99529401512,Ezy Chef Pty Ltd,Manufacturing,NorthLink-FoodMfg,VIC,3047,17,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
14745904491,Partner Directory,Manufacturing,NorthLink-MfgPartner,NSW,2830,17,true,false,"","","","","",https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/
31132603304,Recycling Technologies Group,Manufacturing,AMTIL,NSW,2551,17,true,false,"","","","","",https://amtil.com.au/directory/
43132624045,Platform Thai Pty Ltd,"",ABR-Search,NSW,2137,17,true,false,"","","","","",""
57448064854,Design Platform,"",ABR-Search,VIC,3820,17,true,false,"","","","","",""
89045728693,AUTOMATION & INDUSTRIAL SERVICES,"",ABR-Search,SA,5125,17,true,false,"","","","","",""
87134196080,Harrop Engineering Australia Pty Ltd,Manufacturing,AMTIL,VIC,3072,17,true,false,"","","","","",https://amtil.com.au/directory/
63853609310,Embodied Freedom,"",ABR-Search,NSW,2443,17,true,false,"","","","","",""
68135405319,Callington,Manufacturing,AMTIL,NSW,5254,17,true,false,"","","","","",https://amtil.com.au/directory/
35135802087,EMBEDDED DIGITAL DESIGN PTY LTD,"",ABR-Search,VIC,3168,16,true,false,"","","","","",""
68136602947,ORIGIN ENERGY COMMERCIAL EMBEDDED NETWORKS PTY LTD,"",ABR-Search,NSW,2000,16,true,false,"","","","","",""
17136396131,Automation & Robotic Services,Manufacturing,"AMTIL,ABR-Search",VIC,3427,16,true,true,136396131,AUTOMATION & ROBOTIC SERVICES PTY. LTD.,"","","",https://amtil.com.au/directory/
80138442074,AUTOMATION & ENGINEERING SOLUTIONS PTY. LTD.,"",ABR-Search,VIC,3782,16,true,false,"","","","","",""
68138357418,EXPERT WATER MODELLING PTY LTD,"",ABR-Search,NSW,2000,16,true,false,"","","","","",""
70377319761,Bayside Modelling and Casting Agency,"",ABR-Search,VIC,3195,16,true,false,"","","","","",""
29139771967,Systemate,"",ABR-Search,NSW,2463,16,true,false,"","","","","",""
97140210779,Baccara-Geva Australia Pty Ltd,Manufacturing,AMTIL,VIC,3167,16,true,false,"","","","","",https://amtil.com.au/directory/
22140655554,DMG MORI Australia PTY LTD,Manufacturing,AMTIL,VIC,3168,16,true,false,"","","","","",https://amtil.com.au/directory/
44788580054,TXM Lean Solutions Pty Ltd,Manufacturing,AMTIL,VIC,3066,16,true,false,"","","","","",https://amtil.com.au/directory/
31859128803,Bluesilver Promotions,Service Provider,NorthLink-FoodSvc,VIC,3049,15,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
32143037361,Modelling Shoot,"",ABR-Search,NSW,2745,15,true,false,"","","","","",""
77689458504,Austco Polar Cold Storage,Service Provider,NorthLink-FoodSvc,VIC,3026,15,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
64143151768,Cape Group,Service Provider,NorthLink-FoodSvc,VIC,3004,15,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
61942040462,Advanced Demographic Modelling,"",ABR-Search,VIC,3056,15,true,false,"","","","","",""
84358577040,JUST EMBEDDED SOLUTIONS,"",ABR-Search,VIC,3155,15,true,false,"","","","","",""
79144479890,Automation SA Pty Ltd,"",ABR-Search,SA,5066,15,true,false,"","","","","",""
92144914401,Ensitech Pty Ltd,Manufacturing,AMTIL,NSW,2750,15,true,false,"","","","","",https://amtil.com.au/directory/
90145225485,EMBEDDED NETWORK CONSULTANTS,"",ABR-Search,VIC,3168,15,true,false,"","","","","",""
20146743900,Axelent Australia,Manufacturing,AMTIL,SA,5039,15,true,false,"","","","","",https://amtil.com.au/directory/
64549300673,systemise,"",ABR-Search,NSW,2103,15,true,false,"","","","","",""
96147619958,Automation Now Pty Ltd,"",ABR-Search,VIC,3083,15,true,false,"","","","","",""
22982354025,EMBODIED FEMME,"",ABR-Search,NSW,2483,15,true,false,"","","","","",""
41150994933,SugarCRM Australia Pty Ltd,Manufacturing,AMTIL,NSW,2060,14,true,false,"","","","","",https://amtil.com.au/directory/
27151371498,Integra Systems,Manufacturing,AMTIL,VIC,3047,14,true,false,"","","","","",https://amtil.com.au/directory/
51120493585,SYSTIMA PTY LTD,"",ABR-Search,VIC,3066,14,true,false,"","","","","",""
24713073470,PLATFORM 28,"",ABR-Search,VIC,3008,14,true,false,"","","","","",""
14151312613,ELGi Equipments,Manufacturing,AMTIL,NSW,2148,14,true,false,"","","","","",https://amtil.com.au/directory/
12219766767,The Embodied Breath,"",ABR-Search,VIC,3141,14,true,false,"","","","","",""
89154093366,Kraftech Australia,Manufacturing,AMTIL,NSW,2212,14,true,false,"","","","","",https://amtil.com.au/directory/
95891827019,KIIRO FINANCIAL MODELLING,"",ABR-Search,VIC,3148,14,true,false,"","","","","",""
13154671333,Document Modelling Pty Ltd,"",ABR-Search,NSW,2095,14,true,false,"","","","","",""
67137890049,Bodacious Coffee,Manufacturing,NorthLink-FoodMfg,VIC,3152,14,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
86306281169,GEM Uniform Services,Service Provider,NorthLink-FoodSvc,NSW,2137,14,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
35155582746,Embedded Intellect Pty Ltd,"",ABR-Search,NSW,2037,14,true,false,"","","","","",""
46155805913,Platform 383 Pty Ltd,"",ABR-Search,VIC,3000,13,true,false,"","","","","",""
44155984179,PLATFORM 23 PTY. LTD.,"",ABR-Search,VIC,3129,13,true,false,"","","","","",""
68717264122,AUTOMATION INTEGRATION ELECTRICS,"",ABR-Search,VIC,3082,13,true,false,"","","","","",""
52157997012,OPTIMISED FINANCIAL MODELLING PTY LTD,"",ABR-Search,VIC,3089,13,true,false,"","","","","",""
77158345834,Austral Wright Metals Pty Ltd,Manufacturing,AMTIL,NSW,2164,13,true,false,"","","","","",https://amtil.com.au/directory/
11158413524,Applied Machinery Australia Pty Ltd,Manufacturing,AMTIL,VIC,3175,13,true,false,"","","","","",https://amtil.com.au/directory/
50158645802,AMPED AUTOMATION PTY LTD,"",ABR-Search,NSW,2100,13,true,false,"","","","","",""
79159285006,Euromac Australia,Manufacturing,AMTIL,SA,5253,13,true,false,"","","","","",https://amtil.com.au/directory/
17159624576,SYSTEMISR PTY LIMITED,"",ABR-Search,NSW,2038,13,true,false,"","","","","",""
32159715358,CREATIVE PLATFORM PTY LTD,"",ABR-Search,NSW,2060,13,true,false,"","","","","",""
12160062288,CMR STRUCTURAL 3D MODELLING PTY LTD,"",ABR-Search,VIC,3754,13,true,false,"","","","","",""
55160327346,Textured Concept Foods,Manufacturing,NorthLink-FoodMfg,VIC,3061,13,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
12160381439,EMBEDDED PROJECT ENGINEERING PTY LTD,"",ABR-Search,NSW,2286,13,true,false,"","","","","",""
91160701717,PLATFORM SPORTS PTY LTD,"",ABR-Search,VIC,3156,13,true,false,"","","","","",""
15161169151,IntelliStrata Platform,"",ABR-Search,VIC,3064,13,true,false,"","","","","",""
58114574515,Kaishan Australia Pty Ltd,Manufacturing,AMTIL,VIC,3173,13,true,false,"","","","","",https://amtil.com.au/directory/
46161873687,Mescon Pty Ltd,Manufacturing,AMTIL,VIC,3192,13,true,false,"","","","","",https://amtil.com.au/directory/
71162676440,SEVAAN Group Pty Ltd,Manufacturing,AMTIL,NSW,2144,12,true,false,"","","","","",https://amtil.com.au/directory/
66571493753,Reservoir Neighbourhood House,Service Provider,NorthLink-FoodSvc,VIC,3073,12,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
33162884077,TELEMETRIX PTY LTD,"",ABR-Search,VIC,3174,12,true,false,"","","","","",""
34163243641,Livetools Pty Ltd,Manufacturing,AMTIL,NSW,2294,12,true,false,"","","","","",https://amtil.com.au/directory/
96163318045,Leading Edge Energy,Service Provider,NorthLink-FoodSvc,NSW,2000,12,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
19163401081,evok3d.com Pty Ltd,Manufacturing,AMTIL,VIC,3122,12,true,false,"","","","","",https://amtil.com.au/directory/
36164197031,Heighton,Service Provider,NorthLink-FoodSvc,VIC,3451,12,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
76131318084,Platform Realty,"",ABR-Search,NSW,2067,12,true,false,"","","","","",""
28164567677,AUTOMATION ENGINEERING SERVICES PTY LTD,"",ABR-Search,NSW,2101,12,true,false,"","","","","",""
91111216365,Modelling Academy,"",ABR-Search,VIC,3121,12,true,true,111216365,AUSTRALIAN ACADEMY OF MODELLING PTY LTD,"","","",""
26164348083,Wine In A Glass,Manufacturing,NorthLink-FoodMfg,VIC,3076,12,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
16164419318,The Automation Co.,"",ABR-Search,NSW,2251,12,true,false,"","","","","",""
22980129219,Closed Systems,"",ABR-Search,VIC,3212,12,true,false,"","","","","",""
56681105830,Embodied Focus,"",ABR-Search,VIC,3016,12,true,false,"","","","","",""
78165458891,Flexikitch,Service Provider,NorthLink-FoodSvc,VIC,3056,12,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
73166070711,KNAPP Australia,Manufacturing,AMTIL,VIC,3195,12,true,false,"","","","","",https://amtil.com.au/directory/
51164839061,GPT PLATFORM PTY LIMITED,"",ABR-Search,NSW,2000,12,true,false,"","","","","",""
66166882391,Avant Group,Manufacturing,AMTIL,VIC,3144,12,true,false,"","","","","",https://amtil.com.au/directory/
25260394115,EMBODIED BEING,"",ABR-Search,VIC,3931,12,true,false,"","","","","",""
96167021301,AUTOMATION SOLUTIONS & ROBOTICS PTY LTD,"",ABR-Search,VIC,3910,12,true,false,"","","","","",""
98167316289,KUKA Robotics Australia Pty Ltd,Manufacturing,AMTIL,VIC,3178,12,true,false,"","","","","",https://amtil.com.au/directory/
52167323319,AUTOMATION SQUARED PTY LTD,"",ABR-Search,NSW,2207,12,true,false,"","","","","",""
91167544630,Ottotech Services Pty Ltd,Manufacturing,AMTIL,NSW,2095,12,true,false,"","","","","",https://amtil.com.au/directory/
32326177411,MNAMG,Manufacturing,NorthLink-FoodMfg,NSW,2145,12,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
47168107382,VEMCO TELEMETRY AUSTRALIA PTY LIMITED,"",ABR-Search,NSW,2000,12,true,false,"","","","","",""
57538678280,131 132,Service Provider,NorthLink-FoodSvc,SA,5068,11,true,true,"",OTR 131 PTY LTD & OTR 132 PTY LTD,"","","",""
84168376538,Bilby 3D,Manufacturing,AMTIL,NSW,2208,11,true,false,"","","","","",https://amtil.com.au/directory/
85168410482,Healthy Food Crew,Manufacturing,NorthLink-FoodMfg,VIC,3076,11,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
73168619494,APTA AUTOMATION PTY. LTD.,"",ABR-Search,VIC,3195,11,true,false,"","","","","",""
35168393280,Factory Technologies Pty Ltd,Manufacturing,AMTIL,NSW,2065,11,true,false,"","","","","",https://amtil.com.au/directory/
77275180963,AUTOMATION ROBOTICS COLLEGE,"",ABR-Search,VIC,3134,11,true,false,"","","","","",""
66548336550,Vector Financial Modelling,"",ABR-Search,NSW,2535,11,true,false,"","","","","",""
18056622907,Brand Platform,"",ABR-Search,VIC,3101,11,true,false,"","","","","",""
53169211876,MODELING RESOURCES PTY. LTD.,"",ABR-Search,NSW,2800,11,true,false,"","","","","",""
92366789741,Henry Bros Saws (Aust),Manufacturing,AMTIL,NSW,2757,11,true,false,"","","","","",https://amtil.com.au/directory/
56169581202,Michaelona Flavours & Fragrances,Manufacturing,NorthLink-FoodMfg,VIC,3934,11,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
97829456623,TRJ Engineering Pty Ltd,Manufacturing,AMTIL,VIC,3006,11,true,false,"","","","","",https://amtil.com.au/directory/
33165666811,Balluff Pty Ltd,Manufacturing,AMTIL,VIC,3153,11,true,false,"","","","","",https://amtil.com.au/directory/
48824716277,Olympian Foods,Manufacturing,NorthLink-FoodMfg,VIC,3074,11,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
35600371917,AKA SYSTEMS PTY LTD,"",ABR-Search,NSW,2232,11,true,false,"","","","","",""
87600066386,PLATFORM ARCHITECTS PTY LTD,"",ABR-Search,NSW,2095,11,true,false,"","","","","",""
77679257547,Stamac Engineering,Manufacturing,AMTIL,VIC,3978,11,true,false,"","","","","",https://amtil.com.au/directory/
93167018117,Koenig Machinery Pty Ltd,Manufacturing,AMTIL,VIC,3061,11,true,false,"","","","","",https://amtil.com.au/directory/
52360739487,WMSSoft Pty Ltd,Manufacturing,AMTIL,VIC,3806,11,true,false,"","","","","",https://amtil.com.au/directory/
33976192005,Evaryde,Manufacturing,NorthLink-FoodMfg,VIC,3064,11,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
69602435129,THE PLATFORM NEWCASTLE PTY LTD,"",ABR-Search,NSW,2293,11,true,false,"","","","","",""
80602635254,PLATFORM LEGAL PTY LTD,"",ABR-Search,VIC,3124,11,true,false,"","","","","",""
86602736158,AUTOMATION INDUSTRIES PTY LTD,"",ABR-Search,NSW,2322,11,true,false,"","","","","",""
45603304972,JPA FINANCIAL MODELLING,"",ABR-Search,VIC,3000,11,true,false,"","","","","",""
98601664582,EMBEDDED NETWORK SERVICE PROVIDER,"",ABR-Search,VIC,3004,11,true,false,"","","","","",""
58603587300,SISTEMOS GROUP PTY LTD,"",ABR-Search,SA,5073,11,true,false,"","","","","",""
84604253652,ABU Engineering Pty Ltd,Manufacturing,AMTIL,VIC,3175,11,true,false,"","","","","",https://amtil.com.au/directory/
18535696743,John Hart Pty Ltd,Manufacturing,AMTIL,VIC,4226,10,true,false,"","","","","",https://amtil.com.au/directory/
12604425443,EMBEDDED SOLUTIONS PTY LTD,"",ABR-Search,NSW,2208,10,true,false,"","","","","",""
57604596625,Omega Manufacturing Group Pty Ltd,Manufacturing,AMTIL,VIC,3690,10,true,false,"","","","","",https://amtil.com.au/directory/
65604869258,Innovync Pty Ltd,Manufacturing,AMTIL,NSW,2148,10,true,false,"","","","","",https://amtil.com.au/directory/
46605134772,Ontime Group,Service Provider,NorthLink-FoodSvc,NSW,2142,10,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
36605660428,AIDED MODELING WITH DESIGN PTY LIMITED,"",ABR-Search,NSW,2229,10,true,false,"","","","","",""
59606327836,Platform 177,"",ABR-Search,VIC,3015,10,true,false,"","","","","",""
63605153473,Hi-Tech Metrology Pty Ltd,Manufacturing,AMTIL,VIC,3803,10,true,false,"","","","","",https://amtil.com.au/directory/
94606930385,62 Platform,"",ABR-Search,NSW,2020,10,true,false,"","","","","",""
14607250359,Range Workforce Solutions,Service Provider,NorthLink-FoodSvc,NSW,2170,10,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/service-provider-directory/
21607559017,SYSTEMISE PTY LTD,"",ABR-Search,NSW,2103,10,true,false,"","","","","",""
31881983806,THE TRUSTEE FOR NATIONAL EMBEDDED NETWORKS UNIT TRUST,"",ABR-Search,VIC,3190,10,true,false,"","","","","",""
51441184002,Yarrambat Estate,Manufacturing,NorthLink-FoodMfg,VIC,3000,10,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
18565091730,Platform Conference,"",ABR-Search,SA,5006,10,true,false,"","","","","",""
56875549985,The Trustee for National Embedded Networks #2 Unit Trust,"",ABR-Search,VIC,3190,10,true,false,"","","","","",""
60608797379,EMBEDDED BUSINESS SOLUTION PTY. LTD.,"",ABR-Search,VIC,3030,10,true,false,"","","","","",""
46609018797,EMBEDDED SYSTEMS SOLUTIONS PTY LTD,"",ABR-Search,VIC,3038,10,true,false,"","","","","",""
72609108312,AMCS Group,Manufacturing,AMTIL,NSW,2072,10,true,false,"","","","","",https://amtil.com.au/directory/
90608810377,AUDIO VISUAL AUTOMATION,"",ABR-Search,VIC,3136,10,true,false,"","","","","",""
46609245981,Platform Finance,"",ABR-Search,NSW,2060,10,true,false,"","","","","",""
80609336843,MCHND,Manufacturing,AMTIL,SA,5000,10,true,false,"","","","","",https://amtil.com.au/directory/
43781613568,ADVANTAGE AUTOMATION,"",ABR-Search,VIC,3145,10,true,false,"","","","","",""
49609729133,Shearasun Brewing Co,Manufacturing,NorthLink-FoodMfg,VIC,3660,10,true,false,"","","","","",https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/
14787393717,Chic & Elegant Modelling Academy,"",ABR-Search,NSW,2164,10,true,false,"","","","","",""
53610184775,AGILE AUTOMATION PTY LTD,"",ABR-Search,NSW,2293,10,true,false,"","","","","",""
85862207245,EMBODIED HEALTH,"",ABR-Search,VIC,3071,10,true,false,"","","","","",""
82608714772,Embodied Literacies,"",ABR-Search,NSW,2060,10,true,false,"","","","","",""
45610778491,Prytec Solutions Pty Ltd,Manufacturing,AMTIL,VIC,3023,10,true,false,"","","","","",https://amtil.com.au/directory/
15610813548,LOOP PLATFORM PTY LTD,"",ABR-Search,VIC,3008,10,true,false,"","","","","",""
